"","control","instnm","ccbasic","stabbr","death_yr2_rt","lo_inc_death_yr2_rt","md_inc_death_yr2_rt","hi_inc_death_yr2_rt","death_yr3_rt","lo_inc_death_yr3_rt","md_inc_death_yr3_rt","hi_inc_death_yr3_rt","death_yr4_rt","lo_inc_death_yr4_rt","md_inc_death_yr4_rt","hi_inc_death_yr4_rt","death_yr6_rt","lo_inc_death_yr6_rt","md_inc_death_yr6_rt","hi_inc_death_yr6_rt","death_yr8_rt","lo_inc_death_yr8_rt","md_inc_death_yr8_rt","hi_inc_death_yr8_rt","year"
"1071",2,"Washington University in St Louis",15,"MO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1072",1,"Montana State University",15,"MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005392157,NA,NA,NA,"2015"
"1073",1,"University of Nebraska at Omaha",16,"NE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1074",1,"University of Nevada-Las Vegas",15,"NV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1075",1,"University of Colorado Boulder",15,"CO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1076",2,"University of Southern California",15,"CA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1077",2,"Yale University",15,"CT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1078",1,"Delaware State University",16,"DE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1079",1,"Florida International University",15,"FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1080",1,"Florida State University",15,"FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1081",1,"University of South Florida-Main Campus",15,"FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001435844,NA,NA,NA,"2015"
"1082",1,"University of Hawaii at Manoa",15,"HI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1083",2,"Mercer University",16,"GA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1084",1,"Georgia Southern University",16,"GA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1085",1,"Oregon State University",15,"OR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1086",1,"University of Memphis",16,"TN",NA,NA,NA,NA,NA,NA,NA,NA,0.003232062,NA,NA,NA,0.002836209,NA,NA,NA,NA,NA,NA,NA,"2015"
"1087",2,"Baylor University",16,"TX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1088",1,"Texas A & M University-Kingsville",16,"TX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1089",1,"The University of Texas at Austin",15,"TX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002057613,NA,NA,NA,"2015"
"1090",1,"Texas Tech University",15,"TX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002251745,NA,NA,NA,"2015"
"1091",2,"California Institute of Technology",15,"CA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1092",1,"University of California-Santa Cruz",15,"CA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1093",2,"Florida Institute of Technology",16,"FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1094",2,"Clark Atlanta University",16,"GA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1095",2,"Northwestern University",15,"IL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1096",1,"University of Illinois at Urbana-Champaign",15,"IL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1097",1,"Indiana University-Bloomington",15,"IN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1098",1,"Louisiana State University and Agricultural & Mechanical College",15,"LA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1099",1,"Louisiana Tech University",16,"LA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1100",2,"Hampton University",16,"VA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1101",1,"University of Washington-Seattle Campus",15,"WA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1102",1,"Marshall University",16,"WV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1103",1,"West Virginia University",15,"WV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002215406,NA,NA,NA,0.00205381,NA,NA,NA,"2015"
"1104",1,"The University of Alabama",15,"AL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1105",1,"University of Alaska Fairbanks",16,"AK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1106",1,"University of South Alabama",16,"AL",NA,NA,NA,NA,0.003456619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1107",1,"University of Arkansas",15,"AR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1108",1,"University of California-Riverside",15,"CA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1109",2,"Claremont Graduate University",16,"CA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1110",1,"University of California-Davis",15,"CA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1111",1,"Clemson University",15,"SC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1112",1,"East Tennessee State University",16,"TN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1113",1,"Tennessee State University",16,"TN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007274491,NA,NA,NA,"2015"
"1114",2,"Texas Christian University",16,"TX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1115",1,"The University of Texas Rio Grande Valley",16,"TX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1116",2,"Brigham Young University-Provo",16,"UT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1117",2,"Marquette University",16,"WI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1118",2,"University of New England",16,"ME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1119",2,"Clark University",16,"MA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1120",2,"Harvard University",15,"MA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1121",2,"Worcester Polytechnic Institute",16,"MA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1122",1,"University of Massachusetts-Dartmouth",16,"MA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1123",2,"The New School",16,"NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1124",1,"Stony Brook University",15,"NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1125",2,"Wake Forest University",16,"NC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1126",1,"University of Cincinnati-Main Campus",15,"OH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00225677,NA,NA,NA,0.00288097,NA,NA,NA,"2015"
"1127",1,"University of California-Merced",16,"CA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1128",2,"Clarkson University",16,"NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1129",1,"CUNY City College",16,"NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1130",2,"Fordham University",16,"NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1131",2,"Rensselaer Polytechnic Institute",15,"NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1132",1,"East Carolina University",16,"NC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1133",2,"Case Western Reserve University",15,"OH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1134",1,"North Dakota State University-Main Campus",16,"ND",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1135",1,"Wayne State University",15,"MI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002637528,NA,NA,NA,0.002052124,NA,NA,NA,"2015"
"1136",1,"University of Nebraska-Lincoln",15,"NE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1137",1,"University of New Hampshire-Main Campus",15,"NH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1138",1,"Arizona State University-Tempe",15,"AZ",0.001016382,NA,NA,NA,NA,NA,NA,NA,0.001568039,NA,NA,NA,0.00183756,0.001826484,NA,NA,0.001659751,NA,NA,NA,"2015"
"1139",2,"Princeton University",15,"NJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1140",1,"Rutgers University-Camden",16,"NJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001610107,NA,NA,NA,"2015"
"1141",2,"Seton Hall University",16,"NJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1142",2,"Stevens Institute of Technology",16,"NJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1143",1,"Oklahoma State University-Main Campus",15,"OK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002923122,NA,NA,NA,"2015"
"1144",2,"University of Pennsylvania",15,"PA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1145",1,"Utah State University",16,"UT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1146",1,"Old Dominion University",16,"VA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1147",1,"North Carolina A & T State University",16,"NC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1148",1,"Air Force Institute of Technology-Graduate School of Engineering & Management",16,"OH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1149",1,"Bowling Green State University-Main Campus",16,"OH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003058104,NA,NA,NA,NA,NA,NA,NA,"2015"
"1150",1,"Kent State University at Kent",16,"OH",NA,NA,NA,NA,0.001882822,NA,NA,NA,0.0017978,NA,NA,NA,0.002648197,NA,NA,NA,0.002312925,NA,NA,NA,"2015"
"1151",2,"Azusa Pacific University",16,"CA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1152",2,"Chapman University",16,"CA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1153",1,"University of California-Berkeley",15,"CA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1154",1,"University of California-Los Angeles",15,"CA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1155",1,"University of Colorado Denver/Anschutz Medical Campus",15,"CO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1156",1,"University of Kentucky",15,"KY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003531489,NA,NA,NA,"2015"
"1157",1,"Michigan Technological University",16,"MI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1158",1,"New Jersey Institute of Technology",15,"NJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1159",1,"University of New Mexico-Main Campus",15,"NM",NA,NA,NA,NA,0.002919959,NA,NA,NA,NA,NA,NA,NA,0.003755869,NA,NA,NA,0.003092556,NA,NA,NA,"2015"
"1160",2,"Nova Southeastern University",16,"FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1161",1,"University of Idaho",16,"ID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1162",1,"Wichita State University",16,"KS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1163",2,"Tulane University of Louisiana",15,"LA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1164",1,"University of Louisiana at Lafayette",16,"LA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1165",1,"University of Maryland-Baltimore County",16,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1166",1,"University of Maryland Eastern Shore",16,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1167",2,"Johns Hopkins University",15,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1168",2,"Illinois Institute of Technology",16,"IL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1169",1,"Southern Illinois University-Carbondale",16,"IL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1170",1,"University of Iowa",15,"IA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1171",2,"Emory University",15,"GA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1172",1,"Georgia Institute of Technology-Main Campus",15,"GA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1173",1,"Boise State University",16,"ID",NA,NA,NA,NA,NA,NA,NA,NA,0.003257329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1174",1,"University of Massachusetts-Boston",16,"MA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1175",2,"Boston University",15,"MA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1176",2,"Brandeis University",15,"MA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1177",1,"Central Michigan University",16,"MI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1178",1,"Eastern Michigan University",16,"MI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1179",2,"Tufts University",15,"MA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1180",2,"Northeastern University",15,"MA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1181",1,"Auburn University",15,"AL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1182",1,"Arkansas State University-Main Campus",16,"AR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002749519,NA,NA,NA,0.004189494,NA,NA,NA,"2015"
"1183",1,"University of Arkansas at Little Rock",16,"AR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003869969,NA,NA,NA,NA,NA,NA,NA,"2015"
"1184",1,"University of California-Santa Barbara",15,"CA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1185",1,"Colorado School of Mines",16,"CO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1186",1,"Colorado State University-Fort Collins",15,"CO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003296982,NA,NA,NA,"2015"
"1187",1,"Arizona State University-Skysong",16,"AZ",0.001016382,NA,NA,NA,NA,NA,NA,NA,0.001568039,NA,NA,NA,0.00183756,0.001826484,NA,NA,0.001659751,NA,NA,NA,"2015"
"1188",2,"University of Tulsa",16,"OK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1189",2,"Villanova University",16,"PA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1190",1,"Texas A & M University-Corpus Christi",16,"TX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1191",1,"University of Houston",15,"TX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1192",2,"Rice University",15,"TX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1193",1,"The University of Texas at Dallas",15,"TX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1194",1,"The University of Texas at San Antonio",16,"TX",NA,NA,NA,NA,NA,NA,NA,NA,0.001525088,NA,NA,NA,0.001846722,NA,NA,NA,0.001852476,NA,NA,NA,"2015"
"1195",1,"University of Vermont",16,"VT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1196",1,"University of Southern Mississippi",15,"MS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1197",1,"University of Missouri-Kansas City",16,"MO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1198",1,"Rowan University",16,"NJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1199",2,"Cornell University",15,"NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1200",2,"Yeshiva University",16,"NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1201",2,"Teachers College at Columbia University",16,"NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1202",1,"University at Buffalo",15,"NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1203",1,"University of North Carolina Wilmington",16,"NC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1204",1,"University of North Carolina at Greensboro",16,"NC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1205",1,"Miami University-Oxford",16,"OH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1206",1,"Cleveland State University",16,"OH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003885236,NA,NA,NA,NA,NA,NA,NA,"2015"
"1207",1,"University of Toledo",16,"OH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001867414,NA,NA,NA,NA,NA,NA,NA,"2015"
"1208",1,"Ohio University-Main Campus",16,"OH",NA,NA,NA,NA,NA,NA,NA,NA,0.001486888,NA,NA,NA,0.001644351,NA,NA,NA,0.00324412,NA,NA,NA,"2015"
"1209",1,"Wright State University-Main Campus",16,"OH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002254791,NA,NA,NA,NA,NA,NA,NA,"2015"
"1210",1,"University of Oregon",15,"OR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1211",1,"Portland State University",16,"OR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1212",2,"Drexel University",15,"PA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1213",1,"Pennsylvania State University-Main Campus",15,"PA",NA,NA,NA,NA,NA,NA,NA,NA,0.001520404,NA,NA,NA,0.001669552,NA,NA,NA,0.002771304,0.005635874,NA,NA,"2015"
"1214",1,"Tennessee Technological University",16,"TN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1215",1,"University of Wyoming",16,"WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1216",1,"University of Wisconsin-Madison",15,"WI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1217",1,"University of Puerto Rico-Rio Piedras",16,"PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1218",3,"Ponce Health Sciences University",16,"PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1219",2,"Stanford University",15,"CA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1220",1,"William & Mary",16,"VA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1221",1,"University of Utah",15,"UT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1222",1,"Virginia Polytechnic Institute and State University",15,"VA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1223",1,"University of Rhode Island",16,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
